Row.names	hda6	ldl1.2	hda6.ldl1.2	hda6_b	ldl1_b	type	H3Ac_hda6_mean	H3Ac_ldl12_mean	H3Ac_hda6ldl12_mean	H3Ac_WT_mean	H3K4me2_hda6_mean	H3K4me2_ldl12_mean	H3K4me2_hda6ldl12_mean	H3K4me2_WT_mean	CG_col_mean	CG_hda6_mean	CG_ldl12_mean	CG_hda6ldl12_mean	CHG_col_mean	CHG_hda6_mean	CHG_ldl12_mean	CHG_hda6ldl12_mean	CHH_col_mean	CHH_hda6_mean	CHH_ldl12_mean	CHH_hda6ldl12_mean	C_mean	L12_mean	L12a_mean	a_mean	Chr	Start	End	length	strand	Syn_anta	DETE_exp_log.effect2	H3Ac_fold_hda6	H3Ac_fold_ldl12	H3Ac_fold_hda6ldl12	H3K4me2_fold_hda6	H3K4me2_fold_ldl12	H3K4me2_fold_hda6ldl12	delta_CG_hda6_col	delta_CG_ldl12_col	delta_CG_hda6ldl12_col	delta_CHG_hda6_col	delta_CHG_ldl12_col	delta_CHG_hda6ldl12_col	delta_CHH_hda6_col	delta_CHH_ldl12_col	delta_CHH_hda6ldl12_col	hda6_logFC	hda6_PValue	hda6_FDR	hda6_DETE	l12_logFC	l12_PValue	l12_FDR	l12_DETE	hda6l12_logFC	hda6l12_PValue	hda6l12_FDR	hda6l12_DETE	types	cluster_WT	cluster_hda6	cluster_ldl12	cluster_hda6ldl12
AT4G08710	1	0	1	noBinding	noBinding	hda6_triple_common	6.03452827714321	3.01074224943494	5.6361228524079	2.43473763481149	6.10026810617288	2.59062357527264	5.99830609349677	2.55007075324435	86.98425	57.0249	90.71135	68.45905	48.69325	10.29921	51.87015	15.8591	9.13772	1.254981	9.566465	1.461765	1.43572763360183	1.34182318723506	8.10475581312904	8.49979923720867	4	5567741	5570572	2000	+	anta	-0.301138977712857	3.87235906925613	0.679816668217578	3.46683491409209	3.79885345424386	0.0487532732944993	3.69532943485667	-29.95935	3.72709999999999	-18.5252	-38.39404	3.1769	-32.83415	-7.882739	0.428745000000001	-7.675955	7.48906204870506	3.87526908103103e-39	2.35080661165485e-38	Up	-0.180751799503111	1	1	No	7.11079140348265	2.39589784249715e-34	1.03487734034563e-33	Up	strong_weak_anta	cluster_2	cluster_3	cluster_2	cluster_3
AT4G08720	1	0	1	noBinding	noBinding	hda6_triple_common	3.36964305815925	1.66877722120172	2.91447363467023	1.84790473142727	5.30475925745694	2.58026128138471	5.0091567891713	2.43216704327918	88.9977	80.6901	90.53905	87.71875	41.6456	16.39455	43.78915	18.31975	9.54026	1.986935	9.635245	2.222905	0	0	9.05270117657062	9.51274899903291	4	5571074	5574725	2000	-	anta	-0.460047822462291	1.84406120897001	-0.254312911392126	1.33046762406636	3.13096881765588	0.1797153459896	2.82683466297984	-8.30760000000001	1.54134999999999	-1.27895000000001	-25.25105	2.14355	-23.32585	-7.553325	0.0949850000000012	-7.317355	11.73308669284	1.78078404075849e-80	2.57745058530834e-79	Up	0	1	1	No	11.3943121139225	4.21682597615783e-71	6.32523896423675e-70	Up	strong_weak_anta	cluster_1	cluster_3	cluster_1	cluster_3
AT4G08970	1	0	1	noBinding	noBinding	hda6_triple_common	2.06743909354144	1.73793980566343	2.15004294325499	2.03794442963488	4.08986674351843	2.50004609694425	3.9883620322759	2.58898800975839	86.0153	92.2143	87.79595	92.7602	56.6176	50.59235	58.3481	43.9009	10.3271	9.4119	10.529	6.57728	0	0	5.61427861878518	6.15191752877672	4	5753160	5755360	2000	-	anta	-0.537638909991533	0.0388496506085443	-0.411399296419951	0.14636028797162	1.67559911366838	-0.107323425873519	1.56752551723042	6.199	1.78065000000001	6.7449	-6.02525000000001	1.7305	-12.7167	-0.915199999999999	0.2019	-3.74982	7.62744888912728	3.72977246754614e-11	1.01889479659787e-10	Up	0	1	1	No	7.20905085989774	4.76812012847455e-09	8.47779979739549e-09	Up	strong_weak_anta	cluster_1	cluster_2	cluster_1	cluster_2
AT4G09146	1	0	1	noBinding	noBinding	hda6_triple_common	3.27905224405779	1.80347297637312	3.25346819893432	2.02534601073539	4.60434417603923	2.86987831372977	4.9618571222421	2.56767077754828	86.8726	92.50135	88.51655	89.49945	49.1137	23.94575	50.17275	20.27205	11.3684	7.24882	10.21318	4.60649	0	0	4.33867022300652	5.07288713042974	4	5822697	5827158	2000	+	anta	-0.73421690742321	1.50324232430813	-0.302059321934291	1.47469406310437	2.24239657540888	0.356430913166435	2.61340818329987	5.62874999999998	1.64395	2.62684999999999	-25.16795	1.05905	-28.84165	-4.11958	-1.15522	-6.76191	7.54776089587596	1.62941692090282e-12	4.63541020601663e-12	Up	0	1	1	No	6.91623024934372	7.22364346436902e-09	1.25727971689967e-08	Up	strong_weak_anta	cluster_2	cluster_2	cluster_2	cluster_3
AT4G09316	1	0	1	noBinding	noBinding	hda6_triple_common	3.08914217887343	1.5692383065317	3.6456843682662	1.6608282424616	4.55240166507277	2.70419360556574	4.91093648573298	2.66966177449817	85.7222	86.84725	88.82915	86.0648	50.9847	30.5467	51.20055	28.6126	9.28764	6.05297	9.38294	4.66602	0	0	7.91591596989278	7.19066252365057	4	5914031	5916593	2000	-	syn	0.725253446242215	1.79596546478343	-0.135938270866687	2.4126539453205	2.06637739991264	0.0408730176987453	2.4389603552012	1.12505000000002	3.10695000000001	0.342600000000019	-20.438	0.215850000000003	-22.3721	-3.23467	0.0953000000000017	-4.62162	8.89526984032373	1.58053942075169e-22	6.00896323557669e-22	Up	0	1	1	No	9.74243912193248	2.70078354897126e-29	1.008211053349e-28	Up	1_0_1	cluster_2	cluster_2	cluster_1	cluster_2
AT4G09425	1	0	1	noBinding	noBinding	hda6_triple_common	5.54555761191975	2.1243761137413	4.53986602369658	2.08137030825842	6.39606527505083	3.11900915801955	5.64121219383722	2.77967471132967	82.58655	55.6779	86.45195	86.1058	53.5191	2.22647	54.36855	41.825	9.50168	0.7006715	8.435105	4.08984	1.81514119663077	2.36953768275778	6.40743727045591	8.07157657787051	4	5966130	5970177	2000	+	strong_anta	-2.21853579354162	3.82145165106694	0.0560391134041508	2.78362355728151	3.82598699073838	0.389916367911571	3.05917861161121	-26.90865	3.86540000000001	3.51925000000001	-51.29263	0.849450000000012	-11.6941	-8.8010085	-1.066575	-5.41184	6.67363410500626	4.57754772359356e-39	2.75655246128809e-38	Up	0.719863561433117	0.816276959702336	1	No	5.01053098927901	1.15385753038205e-19	3.18372061058594e-19	Up	strong_weak_anta	cluster_2	cluster_3	cluster_2	cluster_3
AT4G09455	1	0	1	noBinding	noBinding	hda6_triple_common	6.32617148681023	2.42796546100526	6.21515049531988	2.19555705739618	6.56043830951731	3.35533981913095	6.29112924858955	2.89414548053321	86.925	25.2287	87.3329	49.7451	52.02765	7.17868	49.8249	6.66354	11.86515	1.1356735	11.18805	1.63579	0	1.51512677177227	9.12917769268041	10.2097163406009	4	5987418	5991819	2000	+	strong_anta	-2.59566541969272	4.46746557594539	0.29107101329948	4.35498885371115	3.85913849171477	0.521210050227575	3.58665846382897	-61.6963	0.407899999999984	-37.1799	-44.84897	-2.20275000000001	-45.36411	-10.7294765	-0.677100000000001	-10.22936	12.7001839559531	8.39610775400097e-75	1.06565983031551e-73	Up	3.27394673860751	0.32535022206032	1	No	11.7396778293546	1.07431954619305e-58	1.08087027513325e-57	Up	strong_weak_anta	cluster_2	cluster_3	cluster_2	cluster_3
AT4G09565	0	0	1	noBinding	noBinding	hda6_ldl1_2_specific	3.1363513669145	3.00412381515593	5.08005641514278	2.71505759507623	3.8237137000325	5.06907054860266	6.25672574835828	3.81469396806577	88.25	86.51925	90.9231	53.56735	46.0957	29.8617	42.43615	6.563825	6.8589	4.0046	5.858895	1.006134	1.56924652955388	0	6.30399651536095	3.15223468787819	4	6046292	6047588	2000	+	strong_syn	4.72100835703664	0.485408687103697	0.335321688405489	2.55985599387584	0.00970671101131034	1.31703297420019	2.52930086187144	-1.73075	2.67310000000001	-34.68265	-16.234	-3.65955	-39.531875	-2.8543	-1.000005	-5.852766	1.76153842211679	0.382318931673989	0.433855734017938	No	-1.82317110433065	1	1	No	4.99484761746199	3.94360346794181e-07	6.00271745581548e-07	Up	0_0_1	cluster_2	cluster_3	cluster_3	cluster_3
AT4G09595	1	0	1	noBinding	noBinding	hda6_triple_common	2.28881034884951	2.06061293381018	2.82321640205718	1.8268209847411	3.80168637482453	3.38438073192497	4.64870989814978	3.03674508139095	83.5934	87.6203	85.55955	89.36285	52.739	43.3727	54.34565	40.70375	9.8344	8.796955	7.917615	5.508375	0.699984534506086	0	5.71832696224776	4.39138487087401	4	6067925	6072006	2000	+	strong_syn	2.02692662587984	0.609179981210693	0.316007726711031	1.25401422956623	0.844971736997319	0.389831706132226	1.74060408299372	4.0269	1.96615	5.76944999999999	-9.36630000000001	1.60664999999999	-12.03525	-1.037445	-1.916785	-4.326025	4.66856548778543	3.19858781324044e-07	6.88990847499572e-07	Up	-1.82187502714359	1	1	No	6.05889289305937	1.16204029334531e-15	2.73909497717109e-15	Up	1_0_1	cluster_2	cluster_2	cluster_2	cluster_2
AT4G09875	1	1	1	noBinding	noBinding	common	3.27776312042067	2.33095845580735	3.00740363642062	2.31560390567179	3.67926614252267	3.69927954691922	3.99377397943771	2.85627960205791	74.70835	75.6111	82.5764	82.30205	27.4132	13.4752	41.5992	18.17765	5.70822	2.79863	7.50411	3.39315	2.34947988709256	12.2261244638961	9.66226120964081	6.45447171900624	4	6209725	6212148	2000	-	strong_anta	-6.66885508616902	1.12848111012561	0.0191839340573921	0.823564972730535	0.920018984179435	0.941712414561439	1.25823165414373	0.902749999999997	7.86805	7.59370000000001	-13.938	14.186	-9.23555	-2.90959	1.79589	-2.31507	4.31345847990803	2.26115048098855e-10	5.90332008485935e-10	Up	10.0683209383997	3.66503493971765e-53	1.00788460842235e-50	Up	7.53762293014104	5.62958324869072e-32	2.31064984088052e-31	Up	strong_weak_anta	cluster_3	cluster_3	cluster_2	cluster_3
AT4G10580	1	0	1	Binding	noBinding	hda6_triple_common	2.44083927549028	3.01928203086879	2.2523823526428	2.46238873385801	3.15570552379534	2.89795772174197	3.65128996739824	2.69714884248659	89.06855	93.16745	89.3404	94.01445	61.59195	52.6842	61.84685	53.6774	13.1647	12.50025	13.5397	11.99395	4.74261301735606	6.00484674058432	6.82702980963555	6.34752684963555	4	6531381	6535751	2000	-	anta	-0.782730763228262	-0.026364248651927	0.655715382366	-0.260943953570795	0.528370943028214	0.234546574347261	1.07596050134135	4.0989	0.271850000000001	4.94589999999999	-8.90774999999999	0.254900000000013	-7.91455	-0.66445	0.374999999999998	-1.17075	1.63182140648213	0.000107909826924907	0.000189416185559678	Up	1.28110477992494	0.00435617563500716	0.105701320555321	No	2.11918550597998	3.13724809331976e-07	4.84687205428615e-07	Up	strong_weak_anta	cluster_1	cluster_1	cluster_1	cluster_1
AT4G10830	1	0	1	noBinding	noBinding	hda6_triple_common	2.76021349341015	2.35733241675987	3.77899700616954	2.04908355497016	2.89471398252024	3.3424011380647	4.70988060823099	2.76288348118981	87.33525	92.54495	90.24995	88.68585	48.052	32.6374	50.45855	24.75765	12.17425	8.78472	11.93565	4.68109	2.2109039540039	3.07581183941628	7.23647395587424	4.56109407724889	4	6650723	6654712	2000	+	strong_syn	1.81047199321297	0.879559355263415	0.393968416199552	2.01948786377982	0.153411450508659	0.659619498377391	2.12053746564612	5.2097	2.9147	1.3506	-15.4146	2.40655	-23.29435	-3.38953	-0.2386	-7.49316	2.55045658795419	0.00020765700689255	0.000353230991105884	Up	0.961300529189357	0.35691628694451	1	No	5.27839498599546	8.66731807726808e-19	2.31408977791138e-18	Up	1_0_1	cluster_1	cluster_2	cluster_1	cluster_3
AT4G10980	0	0	1	noBinding	noBinding	hda6_ldl1_2_specific	2.89887390935257	2.29192323750353	5.01143302050665	1.98771923490096	2.90297462039824	3.58911628592233	5.54804352922876	2.92107732624876	86.2625	93.8	88.7875	84.875	60.93335	49.425	62.84165	35.11665	13.396	9.546	12.71	4.49	0	0	7.12788775901177	1.98038490033061	4	6723800	6724685	2000	+	strong_syn	5.14750285868116	1.12235797660118	0.393714430189521	3.396991672902	-0.0208731546920082	0.747077037604586	2.7998893943624	7.53749999999999	2.52499999999999	-1.3875	-11.50835	1.9083	-25.8167	-3.85	-0.686	-8.906	2.0945696322698	0.799999999999996	0.847408498522191	No	0	1	1	No	7.428789715965	6.9635325196163e-08	1.12205357982099e-07	Up	0_0_1	cluster_1	cluster_1	cluster_1	cluster_2
AT4G10990	0	0	1	noBinding	noBinding	hda6_ldl1_2_specific	2.84207070378503	2.62864179893146	3.26182489046303	2.49274152286757	3.20801541305934	3.17245871252659	4.87507967495535	2.88756816103768	85.0682	87.6461	87.35715	90.28895	52.1966	37.27865	51.9381	35.6269	13.2817	9.64696	12.7575	6.276415	2.16794332691603	1.85288349623224	6.40169159683679	1.01739041571464	4	6724986	6729975	2000	+	strong_syn	5.69936101180594	0.414772197116229	0.163619540742466	0.892308860480917	0.364609936480952	0.324683189418844	2.14676453960794	2.5779	2.28895	5.22075	-14.91795	-0.258500000000005	-16.5697	-3.63474	-0.524199999999999	-7.005285	-1.61614237689063	0.214839910168628	0.257995525311671	No	-0.412209688530979	0.817064500572982	1	No	4.53802441785106	9.90859278171636e-09	1.70659479017035e-08	Up	0_0_1	cluster_1	cluster_1	cluster_1	cluster_2
AT4G11375	1	0	1	noBinding	noBinding	hda6_triple_common	4.87978172139264	2.21655730139257	5.39688216293785	2.08015792000763	5.87672811710696	2.96425999373157	6.01228707914715	2.7037264259119	87.6735	83.73195	89.3404	80.1702	51.9382	41.1796	53.8132	31.7816	13.1602	6.259285	12.8479	3.30108	1.72249897930594	2.53252201038569	11.3694329357849	11.5957639741764	4	6914884	6919316	2000	-	strong_anta	-1.03635406947131	3.13865245413357	0.176107481446419	3.67093651758791	3.3884121607709	0.303071476698978	3.52620721154577	-3.94155000000001	1.6669	-7.50330000000001	-10.7586	1.87500000000001	-20.1566	-6.900915	-0.312299999999999	-9.85912	10.333691036519	1.06479066708588e-125	1.09806537543231e-123	Up	1.02761580400242	0.545035258775406	1	No	10.1159662431772	1.13015523127082e-120	1.86475613159686e-118	Up	strong_weak_anta	cluster_1	cluster_2	cluster_1	cluster_3
AT4G12423	1	0	1	noBinding	noBinding	hda6_triple_common	6.5878907526645	3.16862920013661	7.66404188628933	2.31656863909258	5.96343019509171	3.70111651627006	6.55078294848569	2.96907403069641	90.5668	60.69145	91.35535	69.252	55.9143	10.37401	55.8643	10.09903	8.213485	1.510585	8.75664	1.687255	1.39064468246121	1.90659995437105	8.64705620509884	7.73887420124357	4	7357155	7358643	2000	+	syn	0.392226731945429	4.57916993612586	1.0050627782457	5.66325832001985	3.16797806146753	0.813648301000264	3.76315994193797	-29.87535	0.788550000000001	-21.3148	-45.54029	-0.0499999999999972	-45.81527	-6.7029	0.543155	-6.52623	6.61377199579227	1.63109274201379e-21	6.11659778255169e-21	Up	0.596388756200618	1	1	No	7.54956662963795	5.67273978861956e-31	2.26087455343533e-30	Up	1_0_1	cluster_2	cluster_3	cluster_1	cluster_3
AT4G14460	1	0	1	noBinding	noBinding	hda6_triple_common	3.61649297272359	2.07766514767923	4.59811206827544	1.97656526897918	5.50916534182045	3.84394365699723	6.14311684570136	3.51990165286918	86.21875	85.42185	87.4805	81.52345	54.6837	39.88515	54.84805	38.00555	11.50415	6.66626	10.056445	3.142425	0.592399202092568	0	7.9500799429425	7.41465550757441	4	8314077	8318830	2000	+	strong_syn	1.12782363746066	1.93980047756449	0.133939512205922	2.98322046251527	2.08872149839882	0.351467083150551	2.73413270012799	-0.796899999999994	1.26175000000001	-4.6953	-14.79855	0.164349999999992	-16.67815	-4.83789	-1.447705	-8.361725	7.96192807221236	2.51735758840668e-33	1.25867879420334e-32	Up	-1.82037753527035	1	1	No	8.52745190355727	5.17877904754074e-40	2.58938952377037e-39	Up	1_0_1	cluster_2	cluster_3	cluster_2	cluster_3
AT4G15590	1	0	1	noBinding	noBinding	hda6_triple_common	4.17184331141777	3.00623069057549	5.6431794070826	2.61761585964719	4.18561286234235	2.84140760042365	5.53761600919421	2.76495649167017	88.0081	90.052	89.88625	90.32505	50.98145	31.933	52.8131	32.09165	11.8789	8.101225	11.3731	5.172395	1.06378114756631	0.662829834045569	10.0730730622733	7.75902178467225	4	8900244	8907255	2000	-	strong_syn	2.71500259112183	1.7282734930081	0.453373425849358	3.25274353965699	1.56852835823492	0.0892234465471924	2.97062589490491	2.04389999999999	1.87815000000001	2.31694999999999	-19.04845	1.83164999999998	-18.8898	-3.777675	-0.505800000000001	-6.706505	7.53227551084527	8.23366174272132e-38	4.85197924124649e-37	Up	-0.691352679192596	0.955344303638499	1	No	9.86224351119205	8.49572253473838e-65	9.7346820710544e-64	Up	1_0_1	cluster_2	cluster_2	cluster_2	cluster_2
AT4G16010	1	0	1	noBinding	noBinding	hda6_triple_common	2.63025401783247	1.72237421368357	4.28600136775692	2.0806269673795	4.37411441949006	3.33442668782141	5.26978871723395	3.2642594249744	80.0557	81.80315	82.36585	72.9984	59.42145	42.887	59.5083	31.14035	12.4176	8.964605	11.3175	4.294725	2.15002287006642	1.15324631671748	9.00264618362007	6.89086762521498	4	9069354	9072903	2000	+	strong_syn	3.10855511175403	0.684447070602597	-0.489811253082078	2.51822227759153	1.19701033758516	0.0780927801781573	2.12606758673672	1.74745	2.31015000000001	-7.0573	-16.53445	0.0868499999999983	-28.2811	-3.452995	-1.1001	-8.122875	5.00202332555337	3.39274530369809e-12	9.61860781976264e-12	Up	-1.34934170056679	0.511436027042245	1	No	7.12915808195187	6.599128515442e-23	2.03144814374614e-22	Up	1_0_1	cluster_2	cluster_3	cluster_2	cluster_3
AT4G16020	1	0	1	noBinding	Binding	hda6_triple_common	2.0476186525827	1.89549264123013	2.55487736183576	2.04303997378516	3.66561447967756	3.21670163103413	4.37890692302201	3.27517321612935	84.09865	88.2829	86.99015	88.9803	52.38085	36.07385	54.4882	35.9383	12.5665	9.15548	12.33685	5.98398	2.51964483116645	1.14260819491459	7.8749987309725	5.91622952172087	4	9075055	9078652	2000	+	strong_syn	3.33580584550349	0.00604067295053915	-0.198133874898871	0.643515129410035	0.429273729996961	-0.0653541594950428	1.18987009519123	4.18425000000001	2.89149999999999	4.88164999999999	-16.307	2.10735000000002	-16.44255	-3.41102	-0.229650000000001	-6.58252	3.57829893483873	7.85309567401988e-07	1.65275610486388e-06	Up	-1.80240997545952	0.26944089199365	1	No	5.55776938912312	1.98801597613474e-15	4.63308807997503e-15	Up	1_0_1	cluster_2	cluster_2	cluster_2	cluster_3
AT4G17450	1	0	1	noBinding	noBinding	hda6_triple_common	2.64175871844697	2.23773654992797	4.27283317081332	2.44625358274027	4.19629622061587	4.18904173388062	5.69678674348109	3.6872398939846	88.1493	90.3606	88.8844	88.49095	57.07065	54.9377	58.42995	45.785	14.31125	13.65785	13.91215	6.79832	1.0512966091617	0	8.22984054254366	4.78705292751597	4	9732816	9737316	2000	-	strong_syn	4.49408422418939	0.235969076519859	-0.259768292112826	2.0421542214333	0.544674996892925	0.537001279866364	2.09795037098436	2.21129999999998	0.735099999999989	0.341649999999987	-2.13295	1.3593	-11.28565	-0.653400000000001	-0.399100000000001	-7.51293	4.40581269030298	1.02331975371595e-09	2.52011581139002e-09	Up	-2.59998552098688	0.72434786166246	1	No	7.90279532861284	2.5665822202894e-49	1.79443248452437e-48	Up	1_0_1	cluster_2	cluster_2	cluster_2	cluster_2
AT4G17587	1	0	1	noBinding	noBinding	hda6_triple_common	5.42466851966302	3.21791079437122	5.76311275267066	2.89838541286539	5.36249794282923	3.52558344849681	5.59781122414557	3.1933625275919	87.0547	54.58595	88.8281	70.0859	33.0351	15.5263	35.16665	14.20175	10.52107	5.0738	10.590345	3.15512	0	0	9.29225569800309	8.49362051536853	4	9796095	9797242	2000	-	syn	0.798635182634559	2.69987251370341	0.363202011228939	3.04548247605517	2.30051571665553	0.368150784659218	2.54122244186787	-32.46875	1.7734	-16.9688	-17.5088	2.13155	-18.83335	-5.44727	0.0692750000000011	-7.36595	9.04231270201483	5.35055720565791e-29	2.36053994367261e-28	Up	0	1	1	No	9.96409729226053	3.54689354571104e-39	1.71122057029918e-38	Up	1_0_1	cluster_1	cluster_1	cluster_1	cluster_2
AT4G20365	0	0	1	noBinding	noBinding	hda6_ldl1_2_specific	3.07711393690906	2.44900003394046	4.07898548761891	2.19947133495319	4.14248695953016	3.49398670650783	5.62676910814862	3.20380724286524	83.28685	85.03905	87.0055	84.3636	61.5547	57.0942	62.3015	47.81815	14.0139	12.14005	12.6955	5.785135	2.6920870256494	0	8.78269035504193	3.64347103545469	4	10993390	10998715	2000	+	strong_syn	7.83130634523663	1.04971556454008	0.311853854542907	2.145447320443	1.0202432744945	0.321796373913472	2.5590639863554	1.7522	3.71865	1.07675	-4.4605	0.746799999999993	-13.73655	-1.87385	-1.3184	-8.228765	1.04004162324326	0.0934782886965423	0.118281576954981	No	-4.96836086533063	0.0115150454469026	0.211109166526547	No	6.28006792782366	2.85618126435329e-39	1.38608796652439e-38	Up	0_0_1	cluster_1	cluster_1	cluster_1	cluster_2
AT4G20500	0	0	1	noBinding	noBinding	hda6_ldl1_2_specific	4.77912836925098	3.68323045030418	4.73327298333639	3.43803130612421	5.2827085245585	4.6983990816685	5.54902375607386	4.69654473726128	87.65215	92.1601	89.63765	91.44315	46.75	30.55365	51.7205	29.58335	10.025325	10.733775	13.6544	8.05664	6.16346059426284	6.85997013107242	8.08322349507486	7.07878091619447	4	11040458	11041007	2000	-	syn	0.307933042070803	1.42714254393851	0.267914777002759	1.37952690238592	0.605337842835446	0.00192859974481635	0.878044068206071	4.50795000000001	1.98550000000002	3.79100000000001	-16.19635	4.97049999999999	-17.16665	0.708450000000003	3.629075	-1.968685	0.90431891469184	0.251443873178001	0.299770513543137	No	0.681954334315154	0.457148327560876	1	No	1.91200769250741	0.00885226596210413	0.0103590346365048	Up	1_0_1	cluster_1	cluster_1	cluster_1	cluster_1
AT4G20500	0	0	1	noBinding	noBinding	hda6_ldl1_2_specific	4.77912836925098	3.68323045030418	4.73327298333639	3.43803130612421	5.2827085245585	4.6983990816685	5.54902375607386	4.69654473726128	87.65215	92.1601	89.63765	91.44315	46.75	30.55365	51.7205	29.58335	10.025325	10.733775	13.6544	8.05664	6.16346059426284	6.85997013107242	8.08322349507486	7.07878091619447	4	11040458	11041007	2000	-	syn	0.307933042070803	1.42714254393851	0.267914777002759	1.37952690238592	0.605337842835446	0.00192859974481635	0.878044068206071	4.50795000000001	1.98550000000002	3.79100000000001	-16.19635	4.97049999999999	-17.16665	0.708450000000003	3.629075	-1.968685	0.90431891469184	0.251443873178001	0.299770513543137	No	0.681954334315154	0.457148327560876	1	No	1.91200769250741	0.00885226596210413	0.0103590346365048	Up	0_0_1	cluster_1	cluster_1	cluster_1	cluster_1
AT4G20510	1	0	1	noBinding	Binding	hda6_triple_common	7.31480073667239	6.55974187702719	7.43409024393042	6.35861164435557	6.5670746027315	6.45964308911544	6.65396786664473	6.56879521753067	33.22245	39.7627	36.5892	38.2116	13.48705	8.870985	14.91535	7.01053	3.43681	2.69885	3.247	2.16064	3.35237489066946	4.46876182026719	6.37935177444187	5.16512465642059	4	11041656	11044799	2000	+	syn	0.0978401884235529	0.964779260619708	0.203442084866005	1.08479151604752	-0.00173892533408199	-0.110358558086435	0.0860520091340092	6.54025	3.36675	4.98915	-4.616065	1.4283	-6.47652	-0.73796	-0.18981	-1.27617	1.87685075642362	0.00477933517295043	0.00709163942029516	Up	1.16533263854319	0.128284738903616	0.937036745216519	No	3.11262165105675	6.534052340024e-07	9.76556735601413e-07	Up	1_0_1	cluster_2	cluster_2	cluster_2	cluster_2
AT4G22415	1	0	1	noBinding	noBinding	hda6_triple_common	4.53070752555529	2.01584007603427	3.6916569897638	2.01502648995742	5.97962640117317	2.90760503362423	5.34576537651536	2.74849665588489	86.59885	79.78495	86.6276	88.41965	48.68625	26.74885	47.74185	29.25585	11.7826	4.11232	11.15335	6.724785	0.58146496399881	1.47908054002533	6.94508877434053	9.64221278045564	4	11820324	11825184	2000	-	strong_anta	-3.59473958214163	2.86152894388706	0.00108059238999987	1.9701290339879	3.44029488118018	0.185176894850582	2.79357298131264	-6.8139	0.0287500000000023	1.82080000000001	-21.9374	-0.944400000000002	-19.4304	-7.67028	-0.629249999999999	-5.057815	10.2267706067764	5.12941038046324e-58	4.50187613178955e-57	Up	1.45876195051828	0.707846119304556	1	No	7.54786263508572	8.80460899262391e-28	3.15817496474553e-27	Up	strong_weak_anta	cluster_2	cluster_3	cluster_2	cluster_2
AT4G22450	1	0	1	noBinding	noBinding	hda6_triple_common	2.01144375527074	1.5172454529966	2.48733713280124	1.67012651462842	3.7307649297351	3.24594054181533	5.13901100797225	3.26196401002427	81.9324	87.0436	86.91025	92.23075	48.3568	39.1269	50.0051	36.16335	9.628755	7.506155	9.01677	5.45449	0	0	9.9805284032171	6.33139530907824	4	11835591	11837644	2000	+	strong_syn	3.64913309413886	0.474083548917073	-0.228624608645976	1.07767923060642	0.514594157014853	-0.0178977237507627	1.99420846483285	5.1112	4.97785	10.29835	-9.2299	1.6483	-12.19345	-2.1226	-0.611985000000001	-4.174265	7.71214519289073	3.48740214649111e-15	1.0735473025579e-14	Up	0	1	1	No	11.4922172662071	2.28874290511034e-65	2.69744699530862e-64	Up	1_0_1	cluster_1	cluster_1	cluster_1	cluster_2
AT4G37620	0	1	0	noBinding	noBinding	ldl1_2_specific	8.52580462212785	9.37873919391501	9.07167419255876	9.03013326790017	6.25086306683242	6.68819504848298	6.50432403749037	6.51632329468737	0.455882	0.8382355	0.676472	0.617647	0.259259	0.4814815	0.907407	0.925928	0.527273	0.659091	0.9363655	0.8363625	9.16222302671689	10.6305610627732	9.15368392822472	8.5956271312143	4	17674190	17674589	2000	-	anta	-0.91028123904592	-0.505484920221191	0.349198696180764	0.0416193185100426	-0.268679624875378	0.173658428278262	-0.0121322120069803	0.3823535	0.22059	0.161765	0.2222225	0.648148	0.666669	0.131818	0.4090925	0.3090895	-0.5627586318491	0.179113763744227	0.216988039778248	No	1.46862365149944	6.08554815102228e-05	0.00295328072034905	Up	-0.0064975611878074	1	1	No	strong_weak_anta	cluster_3	cluster_3	cluster_3	cluster_3
AT5G01335	1	0	1	Binding	noBinding	hda6_triple_common	6.0663798534599	5.24832989330988	6.16601340625818	5.13312576840972	6.24873500681426	5.40677644186838	5.97438934959197	5.52332044123804	59.7169	53.16275	60.60235	60.94295	41.87805	22.02135	43.1362	26.2754	8.73104	3.48249	8.286595	3.946	6.08727446486919	5.86933070808703	8.32393569936599	9.66075617677213	5	135830	141287	2000	+	strong_anta	-1.11887672062397	0.95325026485798	0.118444823716048	1.05433995565551	0.738017893215251	-0.119241572462888	0.459644104261056	-6.55415000000002	0.885449999999992	1.22605	-19.8567	1.25815	-15.60265	-5.24855	-0.444445	-4.78504	3.58757445207451	1.03647798404239e-22	3.97718296202312e-22	Up	-0.225915384538211	0.623310326424088	1	No	2.24872426374784	3.47845488094488e-10	6.55188419356056e-10	Up	strong_weak_anta	cluster_2	cluster_3	cluster_2	cluster_3
